epoch,epoch_train_loss,epoch_loss_bce,epoch_loss_dice,lr
1,1.0010042716475094,0.5804878350566415,0.4102335002492456,0.001
2,0.8376169344958138,0.49082982364822836,0.3429676197907504,0.001
3,0.7612238719182856,0.45263442397117615,0.30570052651798024,0.001
4,0.765039489549749,0.4652188569307327,0.2969389610430774,0.001
5,0.671876740806243,0.4079908873228466,0.26162002893055186,0.001
6,0.6432946412002339,0.3944287251900224,0.24628258014426513,0.001
7,0.63718722234754,0.3992902912637767,0.23575656992547653,0.001
8,0.5782399563228383,0.35904406668508754,0.2172139471068102,0.001
9,0.5405330736847485,0.34064454278525186,0.19797610885956707,0.001
10,0.5012907114099053,0.3164525527287932,0.182858044610304,0.001
11,0.5006498747012195,0.3202058773706941,0.17848950010888717,0.001
12,0.46229739048901725,0.2940901881631683,0.16635634969262517,0.001
13,0.44800351034192476,0.2894102409482002,0.15675212004605463,0.001
14,0.46806620499667,0.3038087907959433,0.16220351352411158,0.001
15,0.4852726639193647,0.31793446225278515,0.1654251252903658,0.001
16,0.4546314587487894,0.29294444445301504,0.15993154574843013,0.001
17,0.4445767459623954,0.2896764405510005,0.15304399237913244,0.001
18,0.41106514019124646,0.2640199293108547,0.14521565858055563,0.001
19,0.3867516364244854,0.24933500763247995,0.13575029285515056,0.001
20,0.38056792450301785,0.2445042891537442,0.13430740728097804,0.001
21,0.3698582285467316,0.2391156370148939,0.12907161432154038,0.001
22,0.36757347776609306,0.24177362463053534,0.12411571250242345,0.001
23,0.3657328394405982,0.23601767135893598,0.12805765078348272,0.001
24,0.3407569185775869,0.22255216495079153,0.11656076066634234,0.001
25,0.38215353427564397,0.24887246682363398,0.1315668532077004,0.001
26,0.3774493731120053,0.2529003591660191,0.12290530082057505,0.001
27,0.46105817661565895,0.30601609059992957,0.15325569317621343,0.001
28,0.3835400548927924,0.2543342317290166,0.12747726720922134,0.001
29,0.32368053145268383,0.2091250781188993,0.11290091539130491,0.001
30,0.3874831826371305,0.25577130234416795,0.1300683179322411,0.001
31,0.3586570936090806,0.23922845589763977,0.11778690622133367,0.001
32,0.3466600609176299,0.23051320279345794,0.11450598783352796,0.0005
33,0.3144237797926454,0.20446340301457575,0.10838290347772486,0.0005
34,0.3242248529020478,0.21130514451686075,0.11129106318249422,0.0005
35,0.28704118202714357,0.18646997783113928,0.09900626014260684,0.0005
36,0.29542846364133496,0.19314347492421374,0.10073738238390754,0.0005
37,0.27555710515555215,0.1802422603701844,0.09378324624370127,0.0005
38,0.29605213114443946,0.19127709659583428,0.1031971258275649,0.0005
39,0.29510558615712557,0.1938588106456925,0.09962848442442276,0.0005
40,0.2792763087679358,0.18301096974926837,0.09471515522283666,0.0005
41,0.28433819421950507,0.18614805161076434,0.09665250690544352,0.0005
42,0.25768769181826534,0.16549470209900072,0.09067286463344798,0.0005
43,0.2667083131039844,0.1754643250914181,0.08974820287788615,0.0005
44,0.2691620500648723,0.1747751327998498,0.09280276473830729,0.0005
45,0.2463243577410193,0.15949727638679392,0.0853176590274362,0.00025
46,0.24073140410815969,0.15538453157333768,0.08386178665301379,0.00025
47,0.23970434573643348,0.15366798102417412,0.08453185155111201,0.00025
48,0.22492840666981304,0.1447165246833773,0.07864692631889791,0.00025
49,0.2482342220404569,0.16160732639186523,0.08511870310587041,0.00025
50,0.22789766201201608,0.1460928388816469,0.0803021779831718,0.00025
51,0.22492356006713474,0.1439833750619608,0.07949147504918716,0.000125
52,0.21572602123898618,0.13712411176632433,0.07712789230486926,0.000125
53,0.21891976936775095,0.14058093310279005,0.07689819528776057,0.000125
54,0.20419427401879253,0.13108102210304318,0.0716607482994304,0.000125
55,0.21395996629315264,0.1369967962450841,0.07547464966773987,0.000125
56,0.2137614847982631,0.13571121784694054,0.07658167972284205,0.000125
57,0.2164121798294432,0.14025170640910373,0.07470558057813083,6.25e-05
58,0.1982408731299288,0.12447547255193486,0.07231958210468292,6.25e-05
59,0.20871844580944846,0.1326897453297587,0.07451374390546013,6.25e-05
60,0.2026856092407423,0.12939502649447499,0.0718238493975471,6.25e-05
61,0.21715631971464439,0.14077555936049013,0.07488309197566088,6.25e-05
62,0.21253028139472008,0.1389497334466261,0.07211299766512479,6.25e-05
63,0.2052537119563888,0.13028406855814598,0.07351090978173648,6.25e-05
64,0.19742929847801433,0.12605034077868743,0.06994296873317045,6.25e-05
65,0.19228320174357472,0.12249510450398221,0.06835454877685099,6.25e-05
66,0.19033784485038588,0.12284350406159372,0.06605773200007047,6.25e-05
67,0.19156509681659586,0.12267917350811117,0.06740067899227142,3.125e-05
68,0.1999094595803934,0.12706255299203537,0.07139545679092407,3.125e-05
69,0.19183130145949476,0.12196376525303897,0.06841602307908676,3.125e-05
70,0.19758833594181957,0.12746748130987673,0.06865816081271452,3.125e-05
71,0.1883513594374937,0.12032737802056705,0.06656052435145658,3.125e-05
72,0.2014090232551098,0.13110453832675428,0.06882184568573446,3.125e-05
73,0.1972495405112996,0.12595730757012086,0.06984127882648916,3.125e-05
74,0.19117143772104206,0.12142866981380127,0.06826253761263455,3.125e-05
75,0.1835999727687415,0.11698709494050812,0.06510867090786204,1.5625e-05
76,0.18829979616052964,0.12079495651757016,0.06604517996311188,1.5625e-05
77,0.19520673024303772,0.12501306700355866,0.06873043758027694,1.5625e-05
78,0.19388917548691526,0.12477805651724339,0.06765452903859756,1.5625e-05
79,0.1866650587933905,0.11810481504482381,0.06710594717194052,1.5625e-05
80,0.19133604756172964,0.12339033087825074,0.06648286125239204,1.5625e-05
81,0.19303120826097095,0.12501929546980298,0.06657756689716787,1.5625e-05
82,0.1893948526943431,0.12110612946836387,0.06683831968728234,1.5625e-05
83,0.19961449065629175,0.12843045449870474,0.06974876277586993,7.8125e-06
84,0.20011160040602965,0.1283832402790294,0.0702965811771505,7.8125e-06
85,0.20434564834131913,0.13271037642570102,0.07023028415792129,7.8125e-06
86,0.18450651624623468,0.11671098650378339,0.06637846722322352,7.8125e-06
87,0.20344765418592622,0.13331197903436773,0.06868390125386856,7.8125e-06
88,0.19081653610748403,0.12256848001304795,0.06674244649270002,7.8125e-06
89,0.19962008056395195,0.12773488505798228,0.07045734717565424,3.90625e-06
90,0.19040998334393783,0.1216341631815714,0.06730575596584994,3.90625e-06
91,0.18496004623525283,0.1174930973964579,0.06599674417692072,3.90625e-06
92,0.18720150673214128,0.11900893664535354,0.06672246754169464,3.90625e-06
93,0.19271241807762315,0.1241049810367472,0.067110216792892,3.90625e-06
94,0.18468477664624944,0.1190016887643758,0.06419537435559665,3.90625e-06
95,0.20130450212780168,0.1307062701705624,0.06916972907150493,1.953125e-06
96,0.19230498592643178,0.12250275942770873,0.06837458820904002,1.953125e-06
