epoch,epoch_train_loss,epoch_loss_bce,epoch_loss_dice,lr
1,0.9523198902606964,0.5723569121430901,0.3799629754879895,0.001
2,0.8025532978422502,0.4855375780778773,0.31701571976437287,0.001
3,0.7204436502035927,0.4409224881845362,0.2795211558832842,0.001
4,0.6669517378596699,0.4104392212979934,0.25651252182090983,0.001
5,0.641105005846304,0.39931951375568614,0.24178549121407902,0.001
6,0.6252305314821356,0.3965342526926714,0.22869627791292527,0.001
7,0.5796544893699533,0.3674677264164476,0.21218676076215856,0.001
8,0.5539958555908764,0.3525189262102632,0.20147692981888266,0.001
9,0.516837948385407,0.3264849992359386,0.19035295002600727,0.001
10,0.4941905877169441,0.3159198695245911,0.1782707195071613,0.001
11,0.4890366669963388,0.317120538038366,0.17191612632835612,0.001
12,0.45982428946915793,0.2974100196186234,0.16241427467149847,0.001
13,0.4707260596401551,0.306594159673242,0.16413189821383534,0.001
14,0.4776371323010501,0.3142982015714926,0.16333892853821025,0.001
15,0.46766608690514283,0.30517839114455614,0.1624876988284728,0.001
16,0.454563348170589,0.29721171847161126,0.15735163057551665,0.001
17,0.4314960653291029,0.2809164962347816,0.150579571723938,0.001
18,0.41405738276593823,0.2692416621481671,0.1448157201795017,0.001
19,0.39692597923909917,0.2569515492547961,0.1399744302034378,0.001
20,0.38280127372811823,0.2474895744201015,0.13531169645926533,0.0005
21,0.37299174771589394,0.2411970342783367,0.13179471650544336,0.0005
22,0.3308615018339718,0.21360102558837218,0.11726047536906074,0.0005
23,0.33961136288502636,0.21993152841049082,0.1196798340362661,0.0005
24,0.3145027528790867,0.20296967708889177,0.11153307557106018,0.0005
25,0.31208153901731267,0.20244566438829198,0.1096358737524818,0.0005
26,0.3340715283856672,0.21874048604684718,0.11533104321535896,0.0005
27,0.31123025496216383,0.2031640627366655,0.10806619332117193,0.0005
28,0.3263470683904255,0.21037941382211797,0.11596765500657699,0.0005
29,0.31833263048354316,0.20521431854542563,0.11311830930850085,0.0005
30,0.2914273037629969,0.18642814172541394,0.10499916269498713,0.00025
31,0.28794645123622,0.18557534454499974,0.10237110800602857,0.00025
32,0.2948946930906352,0.1905369721353054,0.10435771942138672,0.00025
33,0.2741490865454954,0.17730218435035033,0.09684690044206731,0.00025
34,0.2808899800567066,0.18256905017530217,0.09832093031967387,0.00025
35,0.2720244141185985,0.1741993050364887,0.09782510820557089,0.00025
36,0.27800165379748626,0.1807726709281697,0.09722898374585544,0.00025
37,0.24301869466024287,0.15610281640992446,0.08691587693551008,0.00025
38,0.2719729490139905,0.1758017967290738,0.09617115381885977,0.00025
39,0.25584714903550987,0.16417036446578362,0.09167678566539988,0.00025
40,0.25730762674528007,0.16655067989931388,0.09075694750337039,0.00025
41,0.24094018033322165,0.15529556068427422,0.0856446211828905,0.00025
42,0.24256024159052791,0.1560206246726653,0.08653961647959317,0.000125
43,0.23131723526646109,0.14674450500923045,0.0845727289424223,0.000125
44,0.22991930518080206,0.14844191118198283,0.08147739487535813,0.000125
45,0.2354596971588976,0.15227417494444287,0.08318552111878115,0.000125
46,0.22646521689260707,0.1441285752636545,0.08233664140981786,0.000125
47,0.2293045840719167,0.14858603828093586,0.08071854535271139,0.000125
48,0.24622922390699387,0.16173058967379964,0.08449863598627202,0.000125
49,0.23132995384580948,0.14733101800084114,0.08399893606410307,0.000125
50,0.23247910510091221,0.15109537498039358,0.08138373055878807,0.000125
51,0.22638614344246247,0.14540169125094132,0.08098445219152114,0.000125
52,0.21272266919122024,0.13505851893740542,0.07766415091121898,0.000125
53,0.2329941118026481,0.15098110717885635,0.08201300571946536,6.25e-05
54,0.21900399379870472,0.13801599447341525,0.08098799954442416,6.25e-05
55,0.21308839781319394,0.13668887492488413,0.07639952354571398,6.25e-05
56,0.2191380608607741,0.14267227053642273,0.07646578988608192,6.25e-05
57,0.21341220377122655,0.13561014458537102,0.07780206028152914,6.25e-05
58,0.20850961392416673,0.1351737005307394,0.07333591317429262,6.25e-05
59,0.19305456999470205,0.12310368370483904,0.06995088563245885,3.125e-05
60,0.19818849752054496,0.12617621264036963,0.07201228509931003,3.125e-05
61,0.19942298378137982,0.12645630144021092,0.07296668256030363,3.125e-05
62,0.20873183778980198,0.13435913863427498,0.07437269915552701,3.125e-05
63,0.20534107636879473,0.13097443552139929,0.07436664227177114,3.125e-05
64,0.19486070906414704,0.12438295935006703,0.0704777486184064,3.125e-05
65,0.1956581510603428,0.12421579505590831,0.07144235512789558,1.5625e-05
66,0.2057756472598104,0.13260435860823183,0.07317128777503967,1.5625e-05
