epoch,epoch_train_loss,epoch_loss_bce,epoch_loss_dice,lr
1,1.0731485135415022,0.6000375388299718,0.4506523766938378,0.001
2,0.9325387583059424,0.5345787984483382,0.38729333702255697,0.001
3,0.8117218894117019,0.47157395850209627,0.33390217931831584,0.001
4,0.7511382821728202,0.44521307419328127,0.30117156137438383,0.001
5,0.7080701011068681,0.42873838719199686,0.27527637779712677,0.001
6,0.6931999071555979,0.4289050198653165,0.2607475598068798,0.001
7,0.6273956553024405,0.3874036292819416,0.23696636101778815,0.001
8,0.6111962356988121,0.38216986507177353,0.22629366289166844,0.001
9,0.6012880469069761,0.37751984946868,0.2210513397174723,0.001
10,0.5698646017733742,0.35856670930105095,0.20880858424831839,0.001
11,0.5294615039054085,0.3330923857934335,0.1941763171378304,0.001
12,0.5220035831717884,0.3365957921042162,0.183223298367332,0.001
13,0.519298214246245,0.3311772811062196,0.18589228917570674,0.001
14,0.48810171642724204,0.3157585364054231,0.17035839838140152,0.001
15,0.47710243481047016,0.3056483211762765,0.16945359987371109,0.001
16,0.47395773626425686,0.30687886564170613,0.16501628388376796,0.001
17,0.4407887967193828,0.28607766856165495,0.15283008796327255,0.001
18,0.45750317985520644,0.29559926820151944,0.15993169738965876,0.001
19,0.4171527102589607,0.26912449037327485,0.14603487183065975,0.001
20,0.42674164912279916,0.2781674704130958,0.14658098361071417,0.001
21,0.4074886730488609,0.2632913793272832,0.1421901969348683,0.001
22,0.3780967965722084,0.24649612517917857,0.12989852796582615,0.001
23,0.3995616063475609,0.2599803064675892,0.13772891198887544,0.001
24,0.3750817745047457,0.24387143201687755,0.12932291276314678,0.001
25,0.38016830779173794,0.24776476862676003,0.1304045039064744,0.001
26,0.3910001713563414,0.25763266511699734,0.13117638142669902,0.001
27,0.3798900908407043,0.25159793763476257,0.12636936412138097,0.001
28,0.40110760883373375,0.2599468923666898,0.1393221774521996,0.001
29,0.3852553836563054,0.24925769076627843,0.13411595014964833,0.001
30,0.3712024802670759,0.2449750950669541,0.12439134454025942,0.001
31,0.38046656329842177,0.2505199470940758,0.12793210850042455,0.001
32,0.3439854396616711,0.22312946266987743,0.11899416849893682,0.0005
33,0.3196100811747944,0.2075877027476535,0.11023423513945411,0.0005
34,0.2875032512580647,0.18484319330138319,0.10089590707245995,0.0005
35,0.27701998764977737,0.176615060909706,0.09861458925639882,0.0005
36,0.30697987140978084,0.2012698654742802,0.10391715782530167,0.0005
37,0.2811833620071411,0.1832380809766405,0.09623094604295843,0.0005
38,0.28819188081166325,0.18637573324582157,0.10005905523019679,0.0005
39,0.29389655633884315,0.19036293205092936,0.10162924493060392,0.0005
40,0.29034484659924226,0.18726004616302602,0.10122153688879575,0.0005
41,0.2731012991246055,0.17752980791470585,0.09378440765773549,0.0005
42,0.28488661085858064,0.1857267046237693,0.09726989882833817,0.0005
43,0.2921046430573744,0.19225177475634744,0.09800434287856608,0.0005
44,0.2706214250887142,0.17475781480179114,0.09411201757543228,0.0005
45,0.26347583576160316,0.17272054842289755,0.08898010762298808,0.0005
46,0.26963703071369843,0.17326813607531436,0.09455706968027003,0.00025
47,0.24251579975380616,0.15803875270135262,0.08269983354736776,0.00025
48,0.24805969766834202,0.163474553867298,0.08282930097159218,0.00025
49,0.24883139396415038,0.16004173063180027,0.08709365041816935,0.00025
50,0.2517901111175032,0.16330244063454516,0.08665675275466021,0.00025
51,0.24367091695175452,0.15711328277693076,0.08481328277026906,0.00025
52,0.23083294862333467,0.14866886879591382,0.08037422159138848,0.00025
53,0.23695720030980952,0.15537053127499187,0.07978279538014356,0.00025
54,0.24030952418551726,0.15307625361225186,0.08548249742564033,0.00025
55,0.24657046707237468,0.1611532450598829,0.0836019226733376,0.00025
56,0.22991852549945607,0.14900636453838909,0.07917623572489794,0.00025
57,0.23699479900738774,0.15185536838629665,0.08339010967927821,0.00025
58,0.22951101818505457,0.14908586289076245,0.07867728086078868,0.00025
59,0.21886699252268849,0.139348832780824,0.07774570058373843,0.00025
60,0.20843925568110802,0.1327280945637647,0.07395312715979184,0.000125
61,0.20928173840922468,0.13335030328701525,0.0741397344014224,0.000125
62,0.21008928076309316,0.13547659073682392,0.07291179369477664,0.000125
63,0.20898865930297794,0.13408734419328325,0.07316907188471626,0.000125
64,0.19736857668441884,0.1256343040834455,0.06997754906906802,0.000125
65,0.20361251493587212,0.13055140919545116,0.07132140766171848,0.000125
66,0.20095942585783846,0.12748249335324063,0.07173058127655703,6.25e-05
67,0.1994694107595612,0.12825513127095559,0.06940878927707672,6.25e-05
68,0.2070290895507616,0.1346983965486288,0.07061518465771395,6.25e-05
69,0.1931469775736332,0.1232393596540479,0.06820899949354284,6.25e-05
