epoch,epoch_train_loss,epoch_loss_bce,epoch_loss_dice,lr
1,1.044884171556024,0.6002820204286015,0.4446021633989671,0.001
2,0.870352078886593,0.5047547396491555,0.3655973418670542,0.001
3,0.7838649591978859,0.46006640441277447,0.3237985539085725,0.001
4,0.7243287265300751,0.43136506133219776,0.2929636643213384,0.001
5,0.6358318635646034,0.38034788562971,0.2554839779348934,0.001
6,0.6341600733644822,0.3923322567168404,0.24182780875879176,0.001
7,0.6272868391345529,0.39206282882129445,0.23522401381941402,0.001
8,0.5852590159458273,0.3660138223101111,0.21924519626533284,0.001
9,0.5310953390948913,0.33314040741499734,0.1979549360625884,0.001
10,0.46622298570240245,0.29137568263446584,0.17484729956178105,0.001
11,0.4910248982555726,0.3111927478629,0.17983214907786427,0.001
12,0.4752382267923916,0.3059216978795388,0.16931652672150554,0.001
13,0.45024672764189105,0.2942117474534932,0.15603498150320613,0.001
14,0.47699645249282613,0.3101634672459434,0.16683298437034383,0.001
15,0.48898810411200805,0.31922417879104614,0.16976392707403967,0.001
16,0.45658503297497244,0.29769940893439684,0.15888562623192282,0.001
17,0.44455543335746317,0.2898571675314623,0.15469826670253978,0.001
18,0.41204561117817373,0.26609593717490926,0.14594967487980337,0.001
19,0.3724921661264756,0.23979017007000306,0.13270200000089757,0.001
20,0.3931811254690675,0.25642232859835906,0.1367587981855168,0.001
21,0.3634197852190803,0.23522345020490534,0.12819633413763606,0.001
22,0.33703524531687007,0.22026636429569302,0.11676888167858124,0.0005
23,0.32891743936959433,0.20983413782189875,0.11908329935634837,0.0005
24,0.30198495484450283,0.19483847828472362,0.10714647699804868,0.0005
25,0.32717102196286707,0.2136749002863379,0.11349612649749308,0.0005
26,0.2981291294974439,0.19325012494536006,0.1048790049903533,0.0005
27,0.304283226675847,0.19892499026130228,0.10535823685281417,0.0005
28,0.31108734362265644,0.20488780145259464,0.1061995441422743,0.0005
29,0.29897373607930017,0.19593020024545052,0.10304353605298434,0.0005
30,0.31654685954837236,0.20510268408585997,0.11144417611991658,0.0005
31,0.27455347338143515,0.17838536224821033,0.09616810959928176,0.0005
32,0.2758704349398613,0.18136184049003265,0.09450859269675087,0.0005
33,0.2889418935074526,0.19080702719442985,0.09813486565561856,0.0005
34,0.2904062073896913,0.19018435982220314,0.1002218477866229,0.0005
35,0.27999647838227887,0.18335163089282372,0.09664484858512878,0.0005
36,0.2840886414051056,0.18781461807734826,0.09627402179381427,0.0005
37,0.2827184585963978,0.18765181697466793,0.09506664381307714,0.0005
38,0.3036752715706825,0.19878409868654082,0.10489117222673752,0.0005
39,0.26897654813878674,0.17637061722138347,0.09260593091740328,0.0005
40,0.25538108191069436,0.16741208447253003,0.08796899809556849,0.00025
41,0.23839698512764537,0.15450176158372095,0.08389522135257721,0.00025
42,0.23429681273067698,0.151348168578218,0.0829486443715937,0.00025
43,0.2289744339445058,0.14976532998330452,0.0792091050568749,0.00025
44,0.22957464395200505,0.14607557654380798,0.08349906784646652,0.00025
45,0.22377362934982076,0.14683504117762342,0.07693858619998484,0.00025
46,0.23456938959219875,0.15340125626500914,0.08116813179324656,0.00025
47,0.2247509561917361,0.14530396001303897,0.07944699420648463,0.00025
48,0.21583368673044093,0.14063814107109518,0.07519554478280685,0.00025
49,0.23633336538777633,0.15398278087377548,0.08235058451400083,0.00025
50,0.22279023992664673,0.14456834863213933,0.07822189085623797,0.00025
51,0.2255805831621675,0.14687976964256344,0.07870081154739156,0.00025
52,0.21038845510167234,0.13712488509276333,0.07326356891323538,0.00025
53,0.2041403727934641,0.1313119806787547,0.07282839277211357,0.00025
54,0.19592850348528693,0.12696562312981663,0.06896288079373977,0.000125
55,0.20381894225583358,0.1312448704505668,0.0725740711478626,0.000125
56,0.19343414069975123,0.12425216396941859,0.06918197694946737,0.000125
57,0.2001078930847785,0.13016997562611804,0.06993791723952573,0.000125
58,0.1870091421639218,0.11928572023616117,0.06772342236603007,0.000125
59,0.1968960174742867,0.12675733053508928,0.07013868759660159,0.000125
60,0.18928833722191699,0.1220926738837186,0.06719566268079422,6.25e-05
61,0.1991381200359148,0.12901879375910058,0.07011932660551633,6.25e-05
62,0.19283249229192734,0.12626773294280558,0.06656475978739121,6.25e-05
63,0.18831250071525574,0.12095290444353048,0.06735959649085999,6.25e-05
64,0.1789124432732077,0.11538561411640223,0.06352682937594022,6.25e-05
65,0.17546898017034812,0.11340406274094302,0.06206491764853982,6.25e-05
66,0.17322638148770614,0.11274675433250035,0.06047962693607106,3.125e-05
67,0.1720597875468871,0.11058783071006045,0.06147195749423083,3.125e-05
