epoch,epoch_train_loss,epoch_loss_bce,epoch_loss_dice,epoch_loss_boundary,epoch_loss_distance,lr,batch_size,amp,epoch_time_sec
36,0.4474043749711093,0.29280106767135505,0.15460330335532918,0.0,0.0,0.0005,2,true,6.749
37,0.4136388170368531,0.2714015972964904,0.1422372206169016,0.0,0.0,0.0005,2,true,6.9996
38,0.43769337324535146,0.28704386467442794,0.15064951339188745,0.0,0.0,0.0005,2,true,7.0657
39,0.41422121489749236,0.27254444294992614,0.1416767747963176,0.0,0.0,0.0005,2,true,6.9014
40,0.41495632993824344,0.26692835022421446,0.14802798015229843,0.0,0.0,0.0005,2,true,7.0131
41,0.4395688333932091,0.286234830670497,0.15333400491405935,0.0,0.0,0.0005,2,true,7.1264
42,0.4315708625842543,0.2848758719423238,0.14669499151846943,0.0,0.0,0.0005,2,true,6.7299
43,0.4187807164648,0.27436695817638845,0.14441375960321987,0.0,0.0,0.00025,2,true,6.9182
44,0.3885219022631645,0.25404663033345165,0.13447526973836563,0.0,0.0,0.00025,2,true,6.8551
45,0.38144489947487326,0.24999583534458103,0.13144906040500193,0.0,0.0,0.00025,2,true,6.782
46,0.3818975020857418,0.24905307043124647,0.13284442792920506,0.0,0.0,0.00025,2,true,6.911
47,0.34750257607768564,0.22828557057415738,0.11921700659920187,0.0,0.0,0.00025,2,true,6.8641
48,0.3608605953700402,0.23745130090152516,0.12340929315370672,0.0,0.0,0.00025,2,true,6.9687
49,0.33719703335972395,0.21851084644303603,0.11868618604014902,0.0,0.0,0.00025,2,true,6.903
50,0.36346742598449483,0.23739261136335485,0.12607481286806219,0.0,0.0,0.00025,2,true,7.0753
51,0.3527901834424804,0.2295195569886881,0.12327062820687014,0.0,0.0,0.00025,2,true,7.0196
52,0.3502131599713774,0.22687616988139994,0.12333699096651639,0.0,0.0,0.00025,2,true,7.2866
53,0.3506498420063187,0.22982820539790041,0.12082163814236135,0.0,0.0,0.00025,2,true,7.0521
54,0.3367500581285533,0.2160429191939971,0.12070713849628673,0.0,0.0,0.000125,2,true,8.8362
55,0.33574311785838185,0.21989917711300008,0.1158439411836512,0.0,0.0,0.000125,2,true,7.268
56,0.32611903197625103,0.21250644238556132,0.1136125930968453,0.0,0.0,0.000125,2,true,6.9167
57,0.31362560259945255,0.20338136878083735,0.11024423381861519,0.0,0.0,0.000125,2,true,7.0872
58,0.3167763904613607,0.20717532319181106,0.10960106814608854,0.0,0.0,0.000125,2,true,7.1554
59,0.32121091949589115,0.2112297963570146,0.10998112313887652,0.0,0.0,0.000125,2,true,6.9872
60,0.3258390790399383,0.21247259308310115,0.11336648376548991,0.0,0.0,0.000125,2,true,6.8615
61,0.3166950011954588,0.20528803415158214,0.11140696616733775,0.0,0.0,0.000125,2,true,6.7851
