epoch,epoch_train_loss,epoch_loss_bce,epoch_loss_dice,lr
1,1.0019682628266953,0.5944845325806561,0.4074837284929612,0.001
2,0.8336335543323966,0.5049255227341372,0.3287080315982594,0.001
3,0.7948683193501305,0.4961038415922838,0.29876448477015777,0.001
4,0.806928953703712,0.5178497977116528,0.28907915248590355,0.001
5,0.8165075445876402,0.5196938681251863,0.29681367821553173,0.001
6,0.7834387491731083,0.49444400650613446,0.28899474704966827,0.001
7,0.742171634646023,0.47131987573469386,0.2708517593495986,0.001
8,0.7329808403463924,0.4648686770130606,0.2681121580740985,0.001
9,0.7176393314319498,0.45705850685344024,0.2605808280846652,0.001
10,0.7565339610857122,0.4868047842208077,0.26972918475375457,0.001
11,0.7249695159056607,0.4661433731808382,0.2588261444779003,0.001
12,0.7123911258052377,0.45311327278614044,0.2592778547721751,0.001
13,0.672353966271176,0.4303402690326466,0.24201369811506832,0.001
14,0.6793524351190118,0.4370784242363537,0.24227401438881369,0.001
15,0.6999158052837148,0.4519247303114218,0.2479910762871013,0.001
16,0.6351394705912646,0.40583250540144306,0.22930697395521052,0.001
17,0.6214776065419702,0.40073827654123306,0.22073933482170105,0.001
18,0.6328466429429895,0.40140548874350157,0.23144115332294912,0.001
19,0.6686146382023307,0.43656689542181354,0.23204774278051712,0.001
20,0.5916593697141198,0.3753460886723855,0.21631327709730933,0.001
21,0.5597994353841332,0.3637708131881321,0.19602862526388729,0.001
22,0.6220656414242351,0.40827161292819414,0.21379402718123267,0.001
23,0.5502500674303841,0.35250676467138176,0.19774330714169672,0.001
24,0.581207283279475,0.37813998364350376,0.20306729481500738,0.001
25,0.5338187252773958,0.34650975728736205,0.18730896799003377,0.001
26,0.5515891497626024,0.3591146916151047,0.19247446428327,0.001
27,0.56693474334829,0.3690332976334235,0.19790144965929143,0.001
28,0.5458712709300658,0.35733530144481096,0.18853596729390762,0.001
29,0.5198670187417198,0.3348858698325999,0.18498114890911999,0.001
30,0.5170102066853467,0.3344189292367767,0.182591273504145,0.001
31,0.4844972964595346,0.31364183653803435,0.17085545992150025,0.001
32,0.5296037740567151,0.34424034243120866,0.1853634346933926,0.001
33,0.4873484925312154,0.31775784886935177,0.1695906467297498,0.001
34,0.49445600018781777,0.32631416224381504,0.16814183662919438,0.001
35,0.5103438216097215,0.33552902104223475,0.17481479574652278,0.001
36,0.45674397840219383,0.29605355552014184,0.16069042594993815,0.001
37,0.48917200810769024,0.3188959325061125,0.17027607998427222,0.001
38,0.46435623484499317,0.3041874301784179,0.16016880554311416,0.001
39,0.5180633269688663,0.3411140121957835,0.17694931959404664,0.001
40,0.46339883436174956,0.303062317564207,0.16033651898888981,0.001
41,0.4861560994211365,0.3194038263138603,0.1667522717924679,0.001
42,0.46591075202997995,0.3065464579883744,0.15936429185025833,0.001
43,0.4549441845978008,0.29314908188055544,0.1617951007450328,0.001
44,0.44946986568324704,0.2916708014467183,0.15779906686614542,0.0005
45,0.4205366609727635,0.28115975067896004,0.1393769085407257,0.0005
46,0.41984983051524444,0.2733481806867263,0.14650164895197926,0.0005
47,0.3740204458727556,0.24203790899585276,0.13198253687690287,0.0005
48,0.4107741021058139,0.2697055054938092,0.1410685988033519,0.0005
49,0.4318798535010394,0.2849191996981116,0.1469606538029278,0.0005
50,0.39097702809992957,0.25842278122025375,0.13255424797534943,0.0005
